x	y
4	75
91	29
86	2
8	60
91	3
67	40
79	25
87	80
6	2
22	58
79	125
22	74
41	78
91	65
96	114
3	64
87	69
26	25
57	43
29	25
36	78
73	25
26	2
11	100
17	24
102	40
3	89
58	90
6	87
43	59
102	68
11	59
6	43
91	77
16	94
2	93
71	69
22	100
112	73
58	25
12	90
69	55
59	100
102	8
3	59
26	30
23	24
73	25
37	43
69	100
91	4
33	90
42	25
2	69
3	125
31	25
12	73
11	73
93	125
122	69
11	87
87	43
106	44
78	104
42	90
92	25
98	39
101	74
14	40
73	70
103	89
71	98
81	25
91	3
39	100
88	54
24	90
18	125
122	35
61	98
111	73
61	88
11	103
16	60
1	43
31	73
77	59
22	40
73	104
37	59
72	43
67	24
1	42
61	25
102	58
113	60
18	25
59	25
33	100
96	103
86	75
59	60
89	125
72	103
52	43
24	90
56	102
61	88
22	34
31	72
72	25
2	90
43	25
104	25
18	125
73	100
58	4
11	94
4	60
91	57
31	70
6	14
11	33
42	58
94	100
72	108
99	75
72	94
91	60
87	40
91	58
6	40
91	20
1	100
72	125
87	55
91	125
36	18
26	102
16	4
102	54
34	125
43	130
109	5
81	89
96	75
86	24
108	74
39	125
97	23
31	60
82	10
87	25
22	14
67	100
19	25
42	68
67	90
89	25
2	125
57	65
96	80
109	25
72	69
91	55
57	23
57	25
11	20
27	100
59	125
6	87
22	4
97	34
71	99
43	74
96	72
22	14
78	125
2	98
76	57
3	25
91	77
2	70
3	40
93	39
127	25
11	125
61	129
91	69
71	70
73	89
43	25
31	3
86	22
106	22
24	80
66	39
16	69
23	4
74	70
108	24
97	25
81	23
91	97
57	60
2	109
13	25
8	125
43	69
67	59
72	125
33	24
89	125
24	60
42	24
72	34
2	25
77	38
37	55
87	3
72	113
77	44
86	13
37	89
102	43
51	23
26	40
42	34
56	24
91	43
31	3
37	55
26	103
91	2
37	89
54	125
103	94
76	94
58	44
59	125
3	19
37	23
91	20
11	23
16	87
2	105
91	80
57	100
11	87
86	24
91	97
61	40
91	25
21	69
91	3
91	43
11	125
71	90
111	98
101	24
112	35
22	54
91	77
97	125
11	87
57	43
1	70
2	53
2	93
91	37
6	2
91	22
88	25
22	125
2	103
57	70
86	4
76	68
102	99
1	43
16	58
97	44
22	23
103	10
87	73
56	42
87	94
93	44
2	24
72	80
23	4
91	25
91	97
44	25
59	125
22	109
13	104
43	59
31	73
91	70
2	25
72	20
73	74
118	99
87	60
102	40
24	90
31	87
96	24
68	25
2	60
68	125
43	70
17	100
72	103
87	25
42	18
22	89
76	72
102	25
57	103
87	59
24	25
22	25
11	2
3	89
56	70
97	69
111	98
91	57
97	60
2	69
46	75
57	73
93	25
46	72
64	5
72	60
13	5
11	25
76	2
22	54
91	59
74	60
87	14
102	24
96	90
87	114
76	102
106	118
26	125
78	44
79	25
2	34
91	54
3	20
24	90
111	72
72	88
66	2
96	29
109	25
43	100
117	43
73	25
93	24
2	98
72	24
57	80
57	25
42	108
76	40
59	80
33	24
87	3
111	18
56	89
11	94
87	40
91	12
57	73
123	125
6	14
2	44
76	122
11	69
94	25
91	73
68	104
11	24
64	125
14	40
11	14
2	5
24	90
86	78
57	89
3	100
41	93
12	88
114	60
87	23
61	22
86	25
103	100
102	89
2	40
6	72
72	108
31	63
91	89
73	70
72	24
51	55
69	100
3	25
26	54
91	3
3	25
3	25
73	40
24	90
2	28
2	74
37	59
43	94
97	25
2	125
73	55
96	68
74	70
43	59
78	99
61	90
58	4
1	97
24	100
69	55
72	103
63	125
16	22
72	90
72	64
77	125
111	89
26	99
12	70
81	55
7	74
71	89
76	125
23	4
31	114
93	99
66	2
44	100
76	57
87	70
77	43
88	19
67	43
99	125
73	80
26	87
1	74
54	5
1	3
93	24
26	69
106	43
56	18
11	3
108	125
86	90
33	39
72	74
4	70
4	25
71	77
76	73
102	55
2	125
2	25
91	99
48	74
3	25
76	125
11	89
77	114
91	115
87	73
68	5
57	103
46	24
42	18
66	125
106	95
72	18
14	55
91	80
91	118
91	100
69	55
11	87
12	104
98	60
76	87
89	75
12	88
31	87
11	64
96	125
68	74
26	35
107	89
43	109
76	43
58	75
93	99
79	125
1	29
37	24
64	125
76	90
73	5
94	100
86	25
77	69
76	4
87	94
111	24
87	80
91	57
91	3
32	79
11	100
2	90
18	24
22	125
22	125
57	73
98	104
1	98
72	70
11	100
63	40
68	125
2	70
91	24
103	69
3	100
58	100
3	125
37	24
46	34
57	73
91	97
96	5
88	74
58	100
86	59
86	28
86	102
88	25
102	23
2	58
118	24
72	24
91	72
2	69
43	69
91	12
21	117
91	25
98	24
103	94
96	44
4	90
26	20
2	90
87	79
34	40
77	73
91	125
26	100
106	90
2	100
112	24
91	37
23	20
102	8
59	25
91	59
91	97
73	95
6	14
24	60
28	29
91	72
6	103
73	59
37	3
1	24
96	79
43	90
87	94
61	63
37	23
11	87
11	22
6	90
61	103
96	95
61	89
72	60
112	23
106	98
3	89
72	19
31	44
61	53
43	59
22	25
93	44
7	24
2	60
6	55
77	3
72	59
102	63
16	22
91	10
22	88
104	90
66	63
91	99
7	73
16	125
31	68
73	104
59	125
63	74
112	64
3	94
67	100
96	37
24	90
31	13
102	18
87	4
58	125
24	25
16	70
91	3
23	24
11	109
68	25
76	69
63	70
42	19
56	22
57	24
57	94
76	74
23	100
1	62
43	20
91	70
26	73
91	44
76	3
102	58
122	13
61	74
111	37
3	100
42	14
77	104
102	33
101	4
107	89
16	42
36	22
102	44
18	75
3	55
91	125
94	95
88	25
87	103
111	34
128	125
7	69
31	25
11	40
58	25
86	43
3	30
74	70
6	20
91	59
6	14
16	113
68	74
24	90
57	3
91	3
61	94
76	43
88	104
87	80
87	60
73	19
68	125
102	25
3	60
3	69
77	73
91	3
27	28
6	125
117	59
7	43
76	125
1	88
99	125
86	93
87	43
24	90
11	63
63	79
57	103
2	5
77	4
12	60
57	94
2	44
91	69
57	4
22	68
37	94
51	3
1	45
72	33
41	67
21	62
1	68
56	74
26	100
69	55
2	58
88	69
66	94
94	40
91	3
17	18
26	94
42	19
16	22
42	20
56	57
87	73
102	34
2	99
91	100
89	25
76	34
89	20
2	34
99	25
3	64
91	125
92	115
57	103
106	74
87	74
101	13
91	59
42	129
2	90
22	19
8	90
26	59
93	100
102	20
89	60
111	90
67	23
91	4
33	100
91	43
72	99
114	125
73	125
68	40
3	109
42	25
6	100
91	2
26	2
26	59
28	90
31	73
67	90
31	104
57	25
66	70
57	4
21	87
72	130
22	14
56	22
57	20
6	42
9	125
96	87
11	24
61	90
57	24
76	2
57	95
3	100
72	79
91	60
76	125
64	5
72	25
11	87
26	100
1	35
37	25
68	14
37	24
11	25
2	58
61	89
24	20
29	125
57	100
56	90
68	125
18	4
89	100
3	99
88	4
21	14
91	103
111	40
81	24
86	8
24	20
31	22
97	103
3	100
57	100
57	20
22	70
62	60
76	5
16	69
1	69
68	40
17	100
46	43
22	18
22	59
72	24
76	2
16	40
97	23
3	54
91	80
91	74
2	100
91	37
72	125
21	125
59	25
91	73
66	22
72	94
37	103
54	125
91	94
98	14
11	20
67	113
59	25
3	89
42	25
37	89
117	43
32	25
72	9
76	64
3	25
71	19
122	69
79	125
69	100
57	40
26	40
91	4
101	58
42	98
89	70
106	100
43	60
87	55
33	34
94	40
74	80
2	5
31	87
91	10
43	125
31	94
3	25
103	40
26	25
109	25
16	3
11	55
59	25
102	58
102	100
37	29
86	70
41	67
67	109
111	69
22	125
103	40
42	93
6	57
43	20
22	75
26	99
3	114
86	14
16	87
43	25
73	25
91	59
14	25
71	24
73	25
103	24
22	93
102	39
107	125
102	14
54	125
7	38
39	25
42	99
81	102
23	14
59	20
6	43
67	3
6	57
43	20
1	89
117	14
44	70
57	103
89	75
6	102
103	64
96	87
21	108
69	20
87	43
16	125
91	73
69	100
2	53
9	125
91	88
76	24
24	90
1	104
103	70
11	74
112	45
87	20
6	35
122	75
22	3
102	125
102	9
59	25
118	25
69	25
76	125
31	23
23	34
91	23
6	99
11	87
22	3
67	60
23	100
6	24
72	89
59	25
86	123
23	125
63	74
86	64
97	55
103	55
88	100
77	25
68	24
87	3
61	94
1	62
42	39
2	100
26	102
66	74
86	102
31	34
72	69
72	94
3	125
16	87
11	57
61	13
22	40
73	9
91	23
11	103
8	9
2	103
2	104
87	24
88	94
18	34
2	5
71	98
2	88
91	67
11	103
91	104
69	25
67	90
11	88
88	24
78	125
37	43
99	125
11	23
6	8
44	100
107	100
31	57
1	99
2	25
72	40
103	100
76	118
2	24
87	14
24	90
4	60
3	89
76	93
8	104
104	100
22	60
66	5
33	39
91	43
69	35
102	43
93	79
37	94
87	73
24	90
87	80
91	28
1	74
88	24
36	63
3	80
29	30
94	25
87	24
28	24
61	40
87	20
96	40
6	2
13	4
91	112
14	40
63	64
91	78
6	125
72	8
104	60
91	100
72	103
87	55
24	20
76	13
29	30
3	65
76	103
61	2
69	35
81	100
111	68
61	125
43	59
11	20
67	24
91	88
104	95
78	24
106	42
31	94
122	35
22	14
11	104
81	65
98	60
61	72
91	108
91	57
103	19
102	43
87	129
26	23
59	20
123	64
91	37
24	70
57	5
23	94
22	3
76	24
57	25
96	113
22	90
72	44
26	125
88	74
72	25
86	34
61	39
42	94
23	24
57	4
23	34
6	69
72	60
91	112
111	43
18	90
61	2
36	125
92	4
68	24
3	100
6	100
87	40
36	88
91	25
42	33
31	59
57	23
1	3
86	48
72	25
57	43
87	69
57	69
31	99
91	97
59	25
31	87
88	40
56	25
91	59
37	25
91	24
22	29
2	125
109	25
73	5
11	3
66	14
91	77
103	59
11	99
103	40
33	70
6	2
103	69
91	100
1	60
56	122
66	98
106	59
57	44
96	8
41	125
57	43
68	24
97	4
16	42
63	70
34	25
91	44
71	70
24	70
111	99
11	25
31	60
97	25
6	69
62	59
31	93
71	24
97	24
57	74
26	108
31	40
21	90
42	44
86	40
37	89
73	20
76	5
113	60
99	125
98	4
24	90
3	99
42	14
37	73
71	18
2	95
76	69
2	24
73	125
11	72
1	92
36	58
2	68
91	43
87	69
6	44
71	43
67	29
86	3
51	55
76	25
102	23
62	24
16	87
6	54
36	94
2	90
42	99
24	90
73	25
76	14
91	102
16	44
31	25
61	22
86	113
102	94
31	72
23	100
31	125
101	25
3	79
57	14
112	94
43	25
42	18
87	64
58	5
42	24
108	24
2	25
2	94
76	79
72	58
1	17
11	73
86	5
102	99
93	125
67	4
1	100
122	80
112	3
42	68
58	24
3	14
88	25
91	74
41	72
43	94
96	90
76	22
72	88
76	58
6	104
91	82
16	42
43	60
31	60
108	44
72	58
27	73
123	125
67	64
1	20
94	25
71	8
96	72
88	80
102	68
96	72
21	28
102	90
37	73
112	20
39	25
98	44
58	125
1	3
1	62
57	70
98	39
98	4
56	25
9	125
67	68
6	19
87	70
14	5
63	29
106	42
122	24
72	63
18	25
96	103
76	75
77	25
72	125
42	24
99	125
96	60
36	100
103	94
2	24
2	103
89	70
22	14
26	87
101	67
57	73
93	44
76	57
33	64
67	104
43	59
2	94
108	24
56	35
76	94
1	74
96	15
67	93
13	115
71	25
57	43
113	24
127	73
22	54
73	70
91	22
43	20
6	40
26	22
72	44
16	25
37	64
102	70
72	100
73	89
91	25
22	43
81	99
112	80
22	113
13	89
3	100
64	80
1	68
21	125
16	125
72	44
36	78
63	75
26	70
58	120
106	59
72	94
34	75
94	25
96	24
3	25
77	25
9	125
123	74
93	65
22	3
73	125
91	2
42	18
73	95
87	74
11	103
107	3
72	88
92	90
87	73
22	19
14	40
88	75
2	24
76	42
8	4
57	43
72	25
57	80
72	24
99	25
2	33
1	77
26	98
86	2
23	4
26	24
61	2
2	94
87	125
22	125
111	23
43	35
36	72
3	94
6	4
111	25
43	20
72	94
91	73
3	89
6	24
11	25
73	20
67	125
11	43
2	64
2	69
51	73
102	68
97	3
43	94
112	64
72	125
21	25
108	15
33	4
57	64
11	87
57	74
22	89
81	3
102	65
43	25
94	100
102	125
2	25
76	24
42	79
36	59
3	95
93	24
57	40
36	122
79	125
28	29
59	125
56	68
37	73
97	59
22	4
94	40
69	55
73	40
101	99
87	14
91	64
11	24
76	25
91	94
57	70
94	25
91	68
97	44
2	14
31	68
1	98
76	58
1	94
97	73
11	23
4	60
57	43
107	14
91	23
6	34
6	25
1	59
88	60
3	25
42	24
106	43
66	109
104	65
23	80
57	10
66	108
91	79
72	19
1	90
44	5
16	22
76	68
57	4
22	74
91	4
91	4
91	40
42	18
72	34
43	100
88	5
21	87
91	125
57	73
111	89
64	125
96	94
32	73
37	59
2	98
56	33
86	14
72	74
21	93
56	23
22	23
78	25
76	68
26	14
22	99
87	79
67	70
33	125
31	90
51	2
62	8
22	44
2	98
57	73
2	79
61	102
114	60
11	44
71	100
91	68
67	24
73	25
87	64
52	99
46	68
31	102
88	25
74	90
61	22
11	73
24	60
81	43
96	5
76	2
18	75
23	89
76	14
76	55
2	58
2	75
51	123
3	19
57	3
73	89
36	25
87	80
77	24
102	88
28	120
106	103
108	70
91	14
91	43
72	75
111	25
103	14
57	43
93	99
37	25
72	113
102	89
93	99
72	90
42	25
32	88
12	125
58	100
91	115
73	89
72	25
22	129
11	114
11	57
16	25
67	90
2	75
1	43
8	35
111	94
111	24
31	43
2	125
98	70
43	125
41	67
2	125
68	14
102	14
2	125
43	94
57	115
37	3
42	39
56	25
43	69
73	69
1	25
11	73
22	18
61	18
12	3
57	3
31	75
26	57
3	89
72	88
91	70
102	34
102	44
42	74
96	42
44	90
1	59
57	43
91	12
56	125
56	22
96	123
11	29
56	72
24	90
91	4
76	25
88	4
58	74
76	42
72	25
88	104
96	23
91	100
118	65
2	90
11	30
1	100
43	59
42	99
78	20
106	25
16	90
91	57
78	90
26	90
98	24
102	93
57	90
1	125
21	33
11	44
22	94
86	60
112	23
31	87
56	100
72	24
18	25
97	73
99	25
86	99
51	54
86	18
11	3
61	125
22	104
2	104
78	90
36	58
98	40
6	14
24	75
2	33
42	125
6	114
73	55
61	39
87	43
33	59
57	100
37	23
76	42
99	40
88	9
42	69
18	125
6	125
2	60
37	25
106	90
86	98
1	125
13	39
12	30
22	8
109	125
6	2
98	25
41	23
106	65
92	93
26	90
77	43
91	37
42	54
16	22
4	60
97	80
57	89
91	23
87	100
96	2
91	77
14	25
86	125
108	60
74	125
86	9
43	35
112	23
86	100
108	60
1	94
69	20
23	125
104	90
22	128
22	74
2	98
72	103
78	20
97	73
88	74
87	43
22	58
81	100
26	72
56	99
61	122
72	25
26	29
3	80
26	23
24	100
33	74
6	74
13	44
28	59
91	37
76	54
2	90
11	55
1	87
77	3
91	94
3	94
103	99
91	3
1	104
24	100
2	125
57	20
31	103
6	2
23	4
1	44
87	69
56	14
59	60
63	24
56	125
41	120
42	14
37	14
2	113
87	23
72	108
38	74
52	30
57	23
96	64
128	24
76	33
97	90
91	103
23	25
6	40
4	15
56	90
68	19
129	5
91	97
91	59
73	55
42	8
78	100
96	87
4	125
2	74
24	90
94	95
69	125
2	125
86	104
2	25
3	100
87	3
68	90
102	98
31	24
57	29
23	65
37	65
26	42
4	60
31	3
72	63
1	87
34	25
42	13
46	125
72	74
67	125
61	75
42	24
3	125
14	40
77	70
11	73
9	5
23	5
22	98
11	72
72	100
18	34
1	87
67	24
94	25
87	100
91	108
97	104
31	102
72	59
13	125
31	25
103	24
112	24
61	2
11	2
66	40
2	93
71	25
76	88
86	125
73	44
11	59
37	3
6	2
64	80
22	24
8	45
96	44
103	64
66	99
6	72
98	25
2	8
87	20
113	59
59	20
2	99
18	34
67	44
2	18
73	125
102	88
31	87
22	4
91	58
11	37
6	102
91	67
58	125
71	94
13	75
11	42
72	103
68	25
61	13
68	34
16	89
26	75
76	64
72	125
16	2
123	125
37	60
91	40
78	60
117	60
103	94
43	100
91	77
22	79
101	67
103	90
72	90
73	114
86	22
61	89
72	15
76	14
111	69
4	40
96	94
24	65
57	20
69	35
11	72
91	80
87	114
18	90
87	23
86	19
31	129
12	88
36	2
96	24
89	100
2	58
88	24
6	113
86	24
31	102
103	89
2	53
91	74
11	14
62	44
77	73
68	75
118	40
59	100
99	125
31	79
16	73
88	99
98	125
87	70
57	24
59	25
101	100
88	104
91	97
32	115
104	70
69	55
102	40
57	43
88	25
42	24
6	3
72	90
21	87
69	5
91	24
63	79
108	70
96	3
22	90
21	48
57	23
34	25
96	18
11	18
3	129
81	102
92	93
21	74
103	55
91	35
112	43
37	10
103	94
94	100
2	28
3	125
91	74
72	69
72	98
81	3
96	8
57	4
2	90
91	4
112	60
88	125
72	59
76	44
36	42
63	40
58	4
26	90
94	40
1	109
96	60
11	44
94	100
18	25
57	125
34	70
11	37
22	14
66	72
21	47
37	60
33	125
103	94
22	125
14	5
96	44
16	98
3	14
91	60
76	69
102	23
57	3
36	22
3	129
81	60
3	40
102	25
111	29
106	20
62	99
44	20
41	17
68	74
41	90
16	20
21	100
73	109
102	24
24	60
34	125
72	8
24	100
69	20
91	42
24	70
36	63
72	25
34	125
103	35
42	18
22	75
62	35
102	90
11	69
111	73
96	94
87	79
57	100
6	75
91	20
31	87
113	19
73	74
11	74
26	57
23	100
87	73
18	25
62	43
103	69
54	25
69	55
99	40
6	22
2	108
87	70
87	94
6	2
57	55
24	65
43	14
24	90
43	75
121	99
22	43
22	88
6	24
14	40
81	102
91	74
46	43
103	125
1	12
21	117
72	18
26	39
69	55
87	73
87	88
102	58
11	39
24	20
22	63
24	100
76	25
1	73
43	20
18	90
99	125
57	73
2	25
76	3
94	100
23	24
72	103
86	104
41	89
56	94
37	25
6	125
37	94
96	98
43	54
86	60
89	25
91	25
42	25
2	25
66	33
43	69
13	125
78	90
91	44
13	25
103	69
76	60
6	87
121	72
98	125
16	22
57	69
57	90
16	43
96	103
91	42
87	3
94	25
22	58
76	87
3	99
11	3
13	60
88	89
102	25
73	100
88	14
3	60
1	112
78	99
61	44
21	103
111	40
58	4
42	94
117	89
24	60
22	18
72	24
18	25
87	43
58	125
61	15
76	99
43	89
104	25
96	25
61	42
1	74
11	45
102	43
67	74
1	20
96	20
11	64
73	99
91	77
23	90
97	59
36	125
42	99
76	5
11	94
8	4
73	89
57	89
97	3
72	60
72	28
42	40
103	30
93	25
22	24
37	23
11	73
112	68
29	100
13	104
74	70
21	44
72	24
37	65
17	24
101	59
18	19
1	99
21	23
3	104
22	68
44	120
72	73
66	108
102	28
111	24
37	3
106	33
94	65
29	30
91	25
22	125
76	114
72	24
23	20
69	55
91	78
6	69
3	69
1	103
21	64
87	73
22	70
42	90
77	88
111	59
98	60
72	25
72	29
96	44
44	70
56	122
61	40
59	125
3	64
96	100
71	90
17	25
11	59
2	74
43	24
87	55
114	70
69	125
104	95
26	87
107	44
91	125
2	94
57	35
59	20
91	97
58	75
93	15
98	40
33	5
77	125
111	43
68	69
72	99
73	20
34	25
14	55
111	59
96	88
1	94
6	30
72	23
57	55
102	60
33	34
94	100
72	4
22	88
91	97
11	43
26	57
26	72
43	9
43	25
73	44
122	125
24	90
13	4
1	120
62	59
22	125
1	25
89	70
91	25
31	23
42	99
87	43
102	79
87	103
44	70
26	43
57	64
26	74
91	4
91	73
33	34
97	94
96	55
16	54
57	28
102	34
73	125
2	68
73	109
1	25
102	20
72	69
61	14
87	109
31	58
43	14
36	24
33	70
21	19
22	25
2	60
36	72
4	60
61	44
111	22
28	5
88	125
96	69
57	3
91	25
22	60
2	100
42	125
77	54
6	43
93	99
93	4
3	94
86	44
3	55
63	24
87	23
26	43
99	40
89	125
61	19
94	40
87	25
58	14
43	59
87	24
66	44
26	23
37	25
91	4
26	39
88	65
24	60
22	94
18	70
42	58
22	5
6	18
76	72
93	99
61	2
103	69
22	34
102	9
24	70
43	30
31	125
74	65
102	90
106	60
87	25
44	45
112	23
72	59
67	43
16	72
14	55
42	25
2	25
4	70
73	25
59	125
72	34
114	60
2	124
102	14
122	74
57	109
103	69
21	67
94	40
21	57
73	74
11	43
44	15
22	14
96	89
59	25
64	5
86	4
2	24
96	2
68	14
72	125
4	125
24	125
67	58
86	113
62	125
66	88
91	97
66	125
96	24
72	99
26	90
53	24
77	14
103	44
87	19
96	3
42	93
2	125
57	9
26	24
93	44
96	94
102	59
58	25
91	125
21	94
43	69
104	25
88	4
91	2
42	40
14	55
86	78
42	108
91	43
11	3
102	39
24	80
61	54
102	69
3	55
1	62
77	100
11	57
67	25
22	19
11	72
76	43
57	59
32	99
36	98
96	9
42	68
31	78
24	90
108	24
11	14
97	103
1	125
11	100
91	23
91	67
56	89
42	90
62	8
88	89
97	73
23	59
1	125
33	70
122	94
73	69
73	25
96	87
117	100
7	19
26	68
76	24
73	19
91	55
53	70
22	13
98	60
11	70
94	100
87	43
72	24
31	2
56	14
2	99
37	30
12	90
16	125
96	69
72	103
57	58
77	44
101	77
37	69
102	90
96	37
91	14
36	94
88	25
61	2
2	68
98	40
16	125
6	57
17	125
42	74
6	58
3	54
3	40
22	104
6	72
23	70
58	59
36	2
36	125
108	74
123	125
1	104
2	60
61	59
16	99
36	102
77	25
102	93
91	3
93	54
87	55
57	25
77	69
3	125
96	65
28	20
59	125
67	23
54	25
23	4
59	5
63	5
68	60
59	55
61	22
87	44
88	24
93	125
43	19
91	5
66	99
88	99
24	60
76	58
51	72
76	24
13	24
67	98
36	72
66	25
1	108
16	100
77	125
8	5
22	74
22	125
69	55
54	125
22	14
112	70
11	95
87	25
102	78
43	100
74	70
31	54
87	4
28	44
42	23
59	100
87	73
97	23
77	74
2	125
2	78
97	23
86	4
67	78
102	63
87	14
6	102
1	62
87	3
11	59
26	57
36	88
93	125
12	25
96	70
22	98
96	102
73	125
31	125
91	37
72	100
46	25
2	20
2	13
113	20
21	60
73	100
96	104
87	104
91	69
57	34
27	24
108	25
43	65
103	29
63	4
68	54
72	125
22	34
72	125
36	2
22	25
87	95
102	68
71	12
11	25
36	122
18	60
76	93
91	125
3	94
33	100
23	4
4	60
37	69
22	23
11	23
102	99
6	34
102	58
6	20
14	55
2	93
77	24
91	89
11	73
33	25
57	69
11	43
43	30
51	8
103	20
67	25
16	2
77	25
102	58
56	63
26	2
87	4
44	25
96	103
72	5
26	89
36	95
11	64
87	20
41	59
96	25
22	33
87	94
12	89
23	59
121	69
88	125
63	64
23	100
11	23
103	25
88	24
59	125
87	25
1	74
26	8
102	15
14	55
2	125
57	90
93	24
112	3
43	35
91	23
11	55
21	100
106	4
69	100
17	3
2	98
12	89
1	77
91	59
56	3
12	125
111	88
22	3
26	42
43	40
22	24
12	23
74	100
96	43
8	90
6	102
98	125
89	20
87	70
11	125
88	24
86	22
96	89
97	74
79	75
2	40
91	25
102	44
102	25
97	55
102	34
18	34
91	109
18	25
103	94
76	40
36	68
87	3
3	60
26	73
61	100
96	100
72	99
2	100
57	80
2	98
98	90
69	125
77	54
96	9
91	97
43	4
16	22
81	55
22	44
36	103
6	2
23	100
69	25
56	88
11	95
96	37
3	69
22	25
22	40
93	100
67	55
57	23
3	20
74	60
73	94
56	90
91	19
44	5
11	72
91	55
108	74
94	25
26	68
69	100
76	87
86	108
88	109
91	62
76	24
56	125
103	59
98	125
96	37
77	69
37	40
57	25
26	3
8	25
11	25
2	59
21	25
69	35
22	68
37	73
3	99
61	58
33	44
18	34
91	59
34	25
21	89
67	25
6	103
22	88
106	18
103	69
93	25
22	89
2	48
6	87
86	24
72	75
56	125
58	90
33	70
2	98
36	59
91	88
98	14
23	100
112	73
91	97
73	5
107	73
43	94
87	25
111	63
99	25
91	20
102	33
68	60
61	125
43	55
71	98
62	24
73	25
57	24
97	19
99	40
57	94
21	69
63	90
28	90
61	40
24	70
86	70
26	3
3	65
76	90
2	100
91	94
26	99
112	69
16	112
43	100
33	60
2	125
3	125
103	20
96	88
11	73
67	64
98	39
92	53
26	125
24	20
2	25
86	125
2	99
69	20
24	70
76	99
87	20
94	125
61	68
73	14
73	125
86	34
18	100
93	125
97	4
56	100
37	55
77	100
16	3
11	87
11	20
34	25
26	3
93	125
6	74
86	9
56	2
99	40
87	44
42	70
76	87
22	25
22	75
11	74
76	40
1	73
111	69
107	25
67	25
26	69
86	68
102	125
91	104
66	72
69	100
93	94
2	24
13	60
98	44
73	35
87	55
56	24
11	3
44	60
73	114
96	25
73	15
28	24
24	90
71	25
24	90
86	2
7	25
2	40
51	3
58	59
87	43
21	74
11	90
14	40
56	14
37	100
61	5
21	24
102	63
16	68
28	99
103	89
13	24
57	55
103	20
96	69
87	69
87	4
42	108
37	23
93	99
96	3
87	3
43	24
2	40
76	65
91	64
4	55
106	44
11	37
42	60
14	55
37	23
87	55
38	70
93	125
11	69
37	24
98	75
6	43
102	99
102	3
102	9
89	70
72	34
44	80
3	60
24	90
47	23
43	95
66	125
76	94
88	80
106	42
16	125
59	20
1	4
11	122
8	59
76	54
99	125
87	30
37	14
109	25
73	114
81	102
86	2
121	59
26	90
76	54
2	59
31	89
18	44
103	64
37	89
3	100
58	59
111	68
6	40
26	24
42	23
91	25
62	43
57	73
23	55
66	63
2	64
43	100
22	13
88	74
112	100
91	97
87	40
6	73
91	29
11	59
31	100
26	72
102	45
16	87
61	42
76	18
37	20
2	5
61	2
7	73
36	58
16	20
16	109
72	90
73	100
6	3
87	100
102	79
6	24
23	4
113	90
31	89
96	2
72	79
58	34
96	100
37	25
42	78
86	14
37	5
74	80
1	90
91	3
43	35
26	72
22	80
71	24
87	4
87	20
96	74
96	25
76	72
42	100
44	20
87	64
22	18
34	75
42	25
36	14
57	3
46	100
21	57
2	93
106	72
3	65
1	89
26	14
91	65
57	24
77	73
26	69
16	87
67	58
96	118
76	10
96	43
16	5
68	99
88	44
87	4
16	60
37	10
1	24
103	99
3	100
87	43
101	125
57	73
31	70
72	79
1	73
16	23
91	23
23	34
87	43
37	103
31	25
87	3
71	109
67	8
46	22
66	20
11	89
59	25
16	72
94	40
107	43
111	73
102	99
42	125
39	125
107	23
16	22
22	25
91	42
3	99
77	44
76	4
86	24
96	44
43	64
8	90
86	100
24	90
37	3
91	73
63	5
1	24
86	34
111	23
102	63
77	89
88	40
121	103
91	57
91	58
77	3
56	60
14	25
96	18
98	24
68	4
11	75
91	125
89	25
22	94
88	14
86	108
96	103
122	44
11	88
99	125
21	98
87	100
59	100
11	90
1	20
2	33
87	129
57	4
22	60
111	19
96	22
108	70
97	73
72	14
22	8
11	73
14	40
98	99
16	24
73	55
43	19
103	80
67	19
2	24
37	95
43	59
8	100
42	20
88	5
78	90
52	25
12	59
73	60
6	102
6	87
99	125
68	20
97	64
89	80
37	100
42	24
44	70
91	112
26	100
72	68
37	73
23	24
56	40
42	104
102	88
16	100
72	125
11	87
77	88
122	43
1	44
17	79
56	3
22	104
26	4
11	44
91	44
26	40
56	22
91	100
102	68
77	3
21	73
77	55
31	43
42	8
104	25
2	43
31	123
57	103
37	90
23	100
41	62
16	114
4	70
1	74
66	90
3	90
72	70
33	100
43	69
14	55
21	2
56	4
6	87
57	35
68	19
29	125
87	94
43	19
96	25
6	68
51	4
2	103
46	2
43	94
23	24
73	94
41	43
1	90
102	4
58	100
11	4
51	99
91	12
72	25
2	18
102	59
27	4
1	73
88	60
6	99
71	3
11	57
36	70
42	60
73	74
56	40
58	79
2	88
91	30
16	89
91	97
23	24
73	24
2	25
7	73
12	3
92	59
43	19
41	67
23	4
68	75
69	100
1	100
68	14
121	20
23	59
2	109
103	20
102	79
61	2
73	64
26	13
76	23
112	25
16	103
72	43
52	69
68	25
57	70
12	98
89	125
59	25
16	102
91	90
2	88
42	39
24	70
86	80
36	90
63	79
11	23
4	100
91	37
13	20
78	79
86	25
76	99
94	25
91	33
102	90
111	40
97	20
72	100
106	5
71	68
1	25
6	87
6	115
23	125
122	70
98	100
46	88
2	28
72	125
3	30
1	60
97	80
4	60
36	54
76	125
72	24
11	74
11	25
81	102
76	40
96	4
96	40
14	55
42	34
67	89
14	25
111	43
76	69
87	23
61	65
61	100
72	43
1	129
41	107
88	125
21	59
78	4
106	42
